customerID,DOB,Gender,State,PinCode,transactionDate,store_code,store_description,till_no,transaction_number_by_till,promo_code,promotion_description,product_code,product_description,sales,discountUsed
BBID_21141240,25-06-1962,male,JHARKHAND,831006,10-05-2015,4843,BB-JAMSHEDPUR-NH-33,19,25736,888536,CWAZ B1G1 FREE Veg Powdered Soups FOOD,300504864,TTRT SOUP HOT & SOUR VEG 40g,0,Payback
BBID_21141243,20-08-1964,male,JHARKHAND,831018,15-07-2015,4843,BB-JAMSHEDPUR-NH-33,5,79958,NONPROMO,,108014252,PARK AVENU DEO COOL BLUE 100G,190,Payback
BBID_21141270,25-12-1981,male,JHARKHAND,999999,07-05-2017,4843,BB-JAMSHEDPUR-NH-33,17,1367,NONPROMO,,300362040,NATARAJ 621 PENCILS PK OF 10,40,Payback
BBID_21141278,25-12-1983,male,JHARKHAND,831012,03-05-2017,4843,BB-JAMSHEDPUR-NH-33,3,95348,NONPROMO,,300392920,INDIA GATE BASMATI RICE ROZANA PP 1kg,79,Payback
BBID_21141281,21-10-1982,female,JHARKHAND,999999,18-01-2016,4843,BB-JAMSHEDPUR-NH-33,3,69344,1073798,EZ 7 RS OFF ASSORTED FB JH/BH,1000041474,BRITANNIA CRM BIS BOURBON BX 300g,43,Payback
BBID_21141281,21-10-1982,female,JHARKHAND,999999,06-05-2017,4843,BB-JAMSHEDPUR-NH-33,3,96442,NONPROMO,,1000237839,COLGATE TBRUSH 360 FLOSS TIP SOFT 2+1 1P,198,Payback
BBID_21141294,30-08-1970,male,JHARKHAND,832401,27-04-2017,4843,BB-JAMSHEDPUR-NH-33,5,8976,NONPROMO,,300168306,BRITANNIA BISC VITA MARIEGOLD 300g,38,Payback
BBID_21141300,22-08-1975,male,JHARKHAND,831018,19-10-2015,4843,BB-JAMSHEDPUR-NH-33,3,51824,NONPROMO,,108035179,TTRT NAMKEENS ALU BHUJIA 150g,18,Payback
BBID_21141300,22-08-1975,male,JHARKHAND,831018,29-04-2016,4843,BB-JAMSHEDPUR-NH-33,9,87448,1127685,MDHO B2G1 FREE Other Heat & Eat,300974218,ACT II INST POPCORN CLASIC SLTD 90g,99,Payback
BBID_21141300,22-08-1975,male,JHARKHAND,831018,29-07-2016,4843,BB-JAMSHEDPUR-NH-33,7,7495,NONPROMO,,1000446444,PATANJALI JEERA KHATTIMEETHI GOLI 100g,32,Payback
BBID_21141310,05-11-1976,male,JHARKHAND,831012,14-01-2017,4843,BB-JAMSHEDPUR-NH-33,23,62508,NONPROMO,,300776409,BB-CB-16X20X208SWG NEW,3,Payback
BBID_21141334,25-09-1985,male,JHARKHAND,999999,14-08-2016,4843,BB-JAMSHEDPUR-NH-33,19,74560,1167995,AD 25 % OFF HEALTH DRINK MIXES BD AZ EX,1000195012,GLUCON D HELTH DRNK ORANGE BLAST PP 500g,86.25,Payback
BBID_21141335,27-02-1970,male,JHARKHAND,831003,24-05-2015,4843,BB-JAMSHEDPUR-NH-33,9,39031,NONPROMO,,300776410,BB-CB-20X25X208SWG NEW,5,Payback
BBID_21141343,03-11-1987,male,JHARKHAND,832110,02-08-2015,4843,BB-JAMSHEDPUR-NH-33,19,33356,NONPROMO,,1.00E+12,"LEFB-3151-2041-A-CH-FL-SH-P, L, offwhite",1098,Payback
BBID_21141352,16-09-1988,male,JHARKHAND,831004,12-10-2015,4843,BB-JAMSHEDPUR-NH-33,5,93005,NONPROMO,,108000190,CATCH POW SPICE GARAM MASALA BX 100g,75,Payback
BBID_21141358,03-09-1976,male,JHARKHAND,831012,07-02-2016,4843,BB-JAMSHEDPUR-NH-33,3,73567,NONPROMO,,108004590,SUNRICH SUNFLOWER OIL PP 1L,178,Payback
BBID_21141407,27-01-1966,male,JHARKHAND,832303,06-07-2016,4843,BB-JAMSHEDPUR-NH-33,9,608,NONPROMO,,300165590,LIFEBUOY HW COOL FRESH PUMP 215ml,75,Payback
BBID_21141413,27-01-1983,male,JHARKHAND,831005,11-03-2017,4843,BB-JAMSHEDPUR-NH-33,23,74715,4060,Ex600,1.00E+12,Skybags Spotlight SP Blue 55 cm,2988,Payback
BBID_21141466,22-10-1966,male,JHARKHAND,831011,30-08-2015,4843,BB-JAMSHEDPUR-NH-33,19,36639,983969,IE SHOP 799 & GET HANKIES@99 FLAT,1.02E+11,DJ&C-SOCKS-DENIM-PO3,99,Payback
BBID_21141471,12-01-1985,male,JHARKHAND,999999,12-07-2015,4843,BB-JAMSHEDPUR-NH-33,3,31912,NONPROMO,,300637344,VANISH STAIN REM LIQUID 180m,35,Payback
BBID_21141480,18-10-1964,male,JHARKHAND,999999,22-05-2016,4843,BB-JAMSHEDPUR-NH-33,22,19522,NONPROMO,,1000488461,CRMT TOILET ROLL 10*10 2PLY 4*200PULL,128,Payback
BBID_21141523,13-08-1976,female,JHARKHAND,999999,05-05-2015,4843,BB-JAMSHEDPUR-NH-33,2,53249,886213,EZ 155 FLAT ASSORTED STAPLES JHARKHAND,300863328,OLEEV ACTIVE RICEBRAN & OLIVE OIL PP 1L,310,Payback
BBID_21141525,25-07-1978,male,JHARKHAND,999999,04-12-2016,4843,BB-JAMSHEDPUR-NH-33,3,49151,1217154,HO 100 %OFF SCRACH CRD MCBV DEC AZ,1000652761,Dec'16 S.Crd-LED TV,0,Payback
BBID_21141528,05-07-1975,male,JHARKHAND,999999,28-06-2017,4843,BB-JAMSHEDPUR-NH-33,14,34197,NONPROMO,,108100328,GINGER,14.1,Payback
BBID_21141544,15-03-1951,male,JHARKHAND,999999,01-02-2016,4843,BB-JAMSHEDPUR-NH-33,14,21360,1089871,EZ B1G1 WAFER BISCUIT FB EAST,300825747,TTRT WAFER BISCUIT VANILLA 75g,0,Payback
BBID_21141578,21-09-1984,male,JHARKHAND,831018,25-09-2015,4843,BB-JAMSHEDPUR-NH-33,22,85186,1022600,EZ 10% OFF ASORT STAPLE BH/JK,108000415,EVEREST READYMIX KITCHEN KING BX 100g,54,Payback
BBID_21141578,21-09-1984,male,JHARKHAND,831018,10-08-2015,4843,BB-JAMSHEDPUR-NH-33,5,83356,869131,EJK 5% OFF CONCEPT DISCOUNT 4843,300957963,ARIEL DET POW MATIC COMPLETE BX 1kg,185.25,Payback
BBID_21141617,14-11-1975,male,JHARKHAND,831012,04-10-2015,4843,BB-JAMSHEDPUR-NH-33,7,64296,NONPROMO,,108042082,FORTUNE KACHI GHANI MUSTARD OIL PP 1L,535,Payback
BBID_21141623,14-09-1983,male,JHARKHAND,831005,15-07-2015,4843,BB-JAMSHEDPUR-NH-33,14,88187,869126,EJK 10% OFF CONCEPT DISCOUNT 4843,300317223,SUNFEAST CRM BISC BOUNCE CHOCO 100g,18,Payback
BBID_21141625,21-09-1988,female,JHARKHAND,831002,29-08-2015,4843,BB-JAMSHEDPUR-NH-33,3,41721,NONPROMO,,300776411,BB-CB-27X30X208SWG NEW,6,Payback
BBID_21141629,23-02-1979,male,JHARKHAND,999999,25-10-2015,4843,BB-JAMSHEDPUR-NH-33,16,88046,NONPROMO,,1000049201,PARROT DRIED FENUGREEK LEAF PP 25g,-18,Payback
BBID_21141643,25-12-1950,male,JHARKHAND,999999,04-07-2015,4843,BB-JAMSHEDPUR-NH-33,3,29956,869131,EJK 5% OFF CONCEPT DISCOUNT 4843,1000130274,BRITANNIA CKES HVN ALMD BANANA&OATS 100g,38,Payback
BBID_21141666,23-01-1988,male,JHARKHAND,999999,03-06-2015,4843,BB-JAMSHEDPUR-NH-33,3,23882,906612,WC B2G1 CARBONA SOFT DRINK VISTEX AZ EXC,108028269,MIRINDA SOFT DRINK PET 2L,0,Payback
BBID_21141694,15-10-1985,male,JHARKHAND,831013,18-10-2016,4843,BB-JAMSHEDPUR-NH-33,7,22365,NONPROMO,,108037490,0TH PULSE CHANA RED LOOSE,111.35,Payback
BBID_21141694,15-10-1985,male,JHARKHAND,831013,29-12-2015,4843,BB-JAMSHEDPUR-NH-33,9,70134,1069312,EZ 25 % OFF ASSORTED STAPLES JH,1000086349,GH DAILY WHOLE TEJ PATTA PP 25g,5.25,Payback
BBID_21141694,15-10-1985,male,JHARKHAND,831013,27-10-2015,4843,BB-JAMSHEDPUR-NH-33,9,61494,NONPROMO,,300083769,BOURNVITA HLTH DRINK 5STAR MAGIC PP 500g,200,Payback
BBID_21141694,15-10-1985,male,JHARKHAND,831013,09-07-2016,4843,BB-JAMSHEDPUR-NH-33,9,1409,NONPROMO,,300743979,GH DAILY BESAN PEAS 1Kg,68,Payback
BBID_21141734,20-11-1982,male,JHARKHAND,831004,01-12-2016,4843,BB-JAMSHEDPUR-NH-33,19,92459,NONPROMO,,300776411,BB-CB-27X30X208SWG NEW,7,Payback
BBID_21141754,08-04-1971,male,JHARKHAND,831012,05-11-2016,4843,BB-JAMSHEDPUR-NH-33,3,41779,NONPROMO,,1000257306,CADBURY CHOCO DM SILK BUBBLY BAR 50g 12,150,Payback
BBID_21141769,02-05-1975,female,JHARKHAND,831018,16-03-2016,4843,BB-JAMSHEDPUR-NH-33,22,8736,NONPROMO,,300523227,HIMALAYA SOAP MOISTURIZING ALMOND 115G,40,Payback
BBID_21141772,14-12-1970,male,JHARKHAND,999999,22-02-2016,4843,BB-JAMSHEDPUR-NH-33,3,76277,NONPROMO,,108037568,SUGAR MEDIUM LOOSE,38.85,Payback
BBID_21141787,12-09-1976,male,JHARKHAND,999999,06-06-2016,4843,BB-JAMSHEDPUR-NH-33,3,99565,NONPROMO,,108016191,SURF DET POW EXCEL QUICKWASH 1Kg,192,Payback
BBID_21141815,21-01-1991,male,JHARKHAND,831012,28-10-2015,4843,BB-JAMSHEDPUR-NH-33,14,5202,NONPROMO,,108020049,BISK FARM BSC CRISPY CRM CRACK 250g,30,Payback
BBID_21141830,06-01-1975,male,JHARKHAND,831012,23-02-2016,4843,BB-JAMSHEDPUR-NH-33,9,77160,NONPROMO,,108000980,GH DAILY WHO SPICE BLK PEPPER 100g,113,Payback
BBID_21141855,02-05-1954,male,JHARKHAND,999999,02-12-2015,4843,BB-JAMSHEDPUR-NH-33,5,689,NONPROMO,,108018730,AMUL BUTTER 500G,187,Payback
BBID_21141879,04-03-1988,male,JHARKHAND,999999,16-03-2016,4843,BB-JAMSHEDPUR-NH-33,3,80304,NONPROMO,,300067574,SLICE JUICE NON AREATED 1.2L,124,Payback
BBID_21141907,19-05-1984,male,JHARKHAND,999999,12-12-2016,4843,BB-JAMSHEDPUR-NH-33,8,81766,1207316,"AZ B2@599,3@799 FLAT CHURIDAR AZ EXC",1.00E+12,"LECB-0160-01-A-45-KC-PL-AL, L, BLACK",266.35,Payback
BBID_21141916,12-11-1984,male,JHARKHAND,831012,11-12-2016,4843,BB-JAMSHEDPUR-NH-33,14,85794,NONPROMO,,1000547062,SENSODYNE TPSATE WHITNING 70g,120,Payback
BBID_21141932,02-07-1975,male,JHARKHAND,831001,01-05-2015,4843,BB-JAMSHEDPUR-NH-33,9,34736,NONPROMO,,108009935,GILLETTE SHAV GEL SENSITIVE SKIN 195g,299,Payback
BBID_21141935,15-05-1970,male,JHARKHAND,831013,25-12-2016,4843,BB-JAMSHEDPUR-NH-33,5,77749,1220120,IZ B1G1 @100 %DIS REG Sweets,1000503970,PRABHUJI SOAN PAPADI ELAICHI BX 500g,160,Payback
BBID_21141939,18-03-1978,female,JHARKHAND,831011,17-08-2016,4843,BB-JAMSHEDPUR-NH-33,19,75409,NONPROMO,,108004550,NUTRELA SUNFLOWER OIL PP 1L,80,Payback
BBID_21141951,24-07-1965,male,JHARKHAND,999999,06-01-2016,4843,BB-JAMSHEDPUR-NH-33,5,5879,1072310,AZ SHOP 3000 & GET 300 RS OFF PAYBACK CR,300549605,CLMT PHENYLS 3*1L OP,121.31,Payback
BBID_21141968,16-05-1976,male,JHARKHAND,831001,19-02-2017,4843,BB-JAMSHEDPUR-NH-33,22,28082,NONPROMO,,108037827,CADBURY CHOCO DAIRY MILK 12.5g 11,40,Payback
BBID_21142003,20-05-1957,male,JHARKHAND,831009,12-03-2016,4843,BB-JAMSHEDPUR-NH-33,22,8114,NONPROMO,,300654004,COLGATE TBRUSH SENSTVE ULTRA SOFT 2+1,98,Payback
BBID_21142016,06-08-1984,male,JHARKHAND,831009,14-11-2016,4843,BB-JAMSHEDPUR-NH-33,23,48970,NONPROMO,,300776411,BB-CB-27X30X208SWG NEW,7,Payback
BBID_21142024,03-09-1966,male,JHARKHAND,831018,10-07-2016,4843,BB-JAMSHEDPUR-NH-33,3,9342,NONPROMO,,108020474,BRITANNIA CAKE PINEAPPLE 50g,10,Payback
BBID_21142026,26-01-1973,male,JHARKHAND,831012,26-01-2016,4843,BB-JAMSHEDPUR-NH-33,14,20310,1081960,EZ B2@99 FLAT FRUIT BASED JUICE FB JH/BH,300067574,SLICE JUICE NON AREATED 1.2L,99,Payback
BBID_21142042,19-08-1962,male,JHARKHAND,999999,09-04-2016,4843,BB-JAMSHEDPUR-NH-33,19,55111,NONPROMO,,108027465,MAGGI SAUCE HOT&SWEET CHILLI 200g,54,Payback
BBID_21142052,20-12-1971,male,JHARKHAND,831011,18-07-2015,4843,BB-JAMSHEDPUR-NH-33,19,32255,NONPROMO,,300776409,BB-CB-16X20X208SWG NEW,3,Payback
BBID_21142076,10-01-1971,male,JHARKHAND,999999,05-07-2016,4843,BB-JAMSHEDPUR-NH-33,19,67751,NONPROMO,,300825723,TTRT WAFER BISCUIT CHOCOLATE 75g,38,Payback
BBID_21142077,29-11-1976,male,JHARKHAND,700059,25-01-2017,4843,BB-JAMSHEDPUR-NH-33,7,43213,1238102,IZ 15 %DIS REG Agarbathis,108012832,MANGALDEEP AGARBATHI SANDAL 85P,42.5,Payback
BBID_21142082,28-12-1976,male,JHARKHAND,831018,02-05-2015,4843,BB-JAMSHEDPUR-NH-33,5,67627,NONPROMO,,300776410,BB-CB-20X25X208SWG NEW,5,Payback
BBID_21142082,28-12-1976,male,JHARKHAND,831018,04-10-2015,4843,BB-JAMSHEDPUR-NH-33,7,64161,1012764,AZ 40 RS OFF PARK AVENUE DEO S HPC VX EX,1000194825,PARK AVENUE DEO 4X IMPACT ICON BX 120ml,235,Payback
BBID_21142096,05-09-1971,male,JHARKHAND,831012,09-05-2015,4843,BB-JAMSHEDPUR-NH-33,7,44394,NONPROMO,,300294103,GH BLACK SALT 200g,20,Payback
BBID_21142097,05-02-1976,male,JHARKHAND,831018,17-03-2017,4843,BB-JAMSHEDPUR-NH-33,22,31818,NONPROMO,,108037568,SUGAR MEDIUM LOOSE,362.34,Payback
BBID_21142097,05-02-1976,male,JHARKHAND,831018,10-08-2015,4843,BB-JAMSHEDPUR-NH-33,5,83309,958136,EAD 20 % OFF ASSORTED FOOD BDAY BH/JH,108012821,MANGALDEEP AGARBATHI 3 IN 1 90P,48,Payback
BBID_21142108,04-10-1976,male,JHARKHAND,831012,19-12-2016,4843,BB-JAMSHEDPUR-NH-33,3,54343,1222708,AZ 2ND@25 % OFF KIDS WEAR ASSORTED REG,1.00E+12,"DJ&CTHM-3161-THRML PYJ-, 13-14, offwhite",149.25,Payback
BBID_21142126,08-10-1953,male,JHARKHAND,831012,16-11-2016,4843,BB-JAMSHEDPUR-NH-33,9,27937,NONPROMO,,108009248,EZEE DET LIQUID 1K,175,Payback
BBID_21142141,24-02-1987,female,JHARKHAND,830018,25-01-2017,4843,BB-JAMSHEDPUR-NH-33,6,6713,NONPROMO,,108037500,MOONG DAL STD LOOSE,42.77,Payback
BBID_21142149,18-08-1976,male,JHARKHAND,831012,06-02-2017,4843,BB-JAMSHEDPUR-NH-33,14,1986,NONPROMO,,300444178,EVER YUTH FW NTRL GLDN GLOW PEEL OF 90g,115,Payback
BBID_21142155,17-09-1964,male,JHARKHAND,999999,17-02-2017,4843,BB-JAMSHEDPUR-NH-33,7,47332,1248988,IE 2@99 FLAT LIQ Glass Loose Dinnerware,1000474569,CHANELLI Crystal Glass Mug 350ml,99,Payback
BBID_21142162,30-12-1962,male,JHARKHAND,831018,30-06-2017,4843,BB-JAMSHEDPUR-NH-33,7,73394,NONPROMO,,108010225,HARPIC TOILT CLNR POWER 500M,78,Payback
BBID_21142190,12-04-1977,female,JHARKHAND,999999,31-08-2016,4843,BB-JAMSHEDPUR-NH-33,23,32978,NONPROMO,,1000502372,BRITANNIA BISCOTTI CAKE CHOCONUT 70g,56,Payback
BBID_21142190,12-04-1977,female,JHARKHAND,999999,24-07-2015,4843,BB-JAMSHEDPUR-NH-33,9,48314,NONPROMO,,300643681,ACT II IPC BUTTER DELITE 50g/70g,60,Payback
BBID_21142442,27-11-1976,female,JHARKHAND,753014,26-01-2017,4843,BB-JAMSHEDPUR-NH-33,2,85552,NONPROMO,,108003451,AASHIRVAAD WHOLE WHEAT ATTA PP 5Kg,169,Payback
BBID_21142470,19-10-1968,male,JHARKHAND,831003,07-12-2016,4843,BB-JAMSHEDPUR-NH-33,7,32073,NONPROMO,,300616592,MAGGI INST PASTA PAZTA MACRON CHEESE 70g,25,Payback
BBID_21142479,10-06-1964,male,JHARKHAND,831003,30-11-2015,4843,BB-JAMSHEDPUR-NH-33,14,10327,NONPROMO,,300776411,BB-CB-27X30X208SWG NEW,6,Payback
BBID_21142479,10-06-1964,male,JHARKHAND,831003,06-12-2015,4843,BB-JAMSHEDPUR-NH-33,5,1274,NONPROMO,,108013230,MORTEIN LIQ REFILL 45N,66,Payback
BBID_21142482,02-08-1979,male,JHARKHAND,999999,11-06-2017,4843,BB-JAMSHEDPUR-NH-33,23,94442,NONPROMO,,300528552,BRITANNIA BISC GOOD DAY CASHEW 200g,70,Payback
BBID_21142485,23-03-1983,male,JHARKHAND,831005,01-05-2015,4843,BB-JAMSHEDPUR-NH-33,7,43179,NONPROMO,,102107358,R-165 S. S.TWIN STAND Small,231,Payback
BBID_21142514,18-08-1981,male,JHARKHAND,831001,10-08-2016,4843,BB-JAMSHEDPUR-NH-33,8,70435,NONPROMO,,1000349544,AFL-SOCKS-PO5-149,149,Payback
BBID_21142558,10-09-1985,male,JHARKHAND,831011,04-04-2016,4843,BB-JAMSHEDPUR-NH-33,7,87859,NONPROMO,,300079767,VIM UTENSL BAR 200g,68,Payback
BBID_21142572,20-05-1961,male,JHARKHAND,833215,23-04-2017,4843,BB-JAMSHEDPUR-NH-33,23,83412,NONPROMO,,108017243,VIM UTENSL BAR 300g,44,Payback
BBID_21142577,28-12-1979,male,JHARKHAND,831018,21-01-2017,4843,BB-JAMSHEDPUR-NH-33,6,5662,NONPROMO,,108020419,BRITANNIA BISC NICE TIME 150g,22,Payback
BBID_21142590,25-12-1972,male,JHARKHAND,831005,25-06-2016,4843,BB-JAMSHEDPUR-NH-33,3,5154,NONPROMO,,1000446563,PATANJALI AMLA JUICE 500ml,55,Payback
BBID_21142595,04-05-1967,male,JHARKHAND,831018,25-02-2017,4843,BB-JAMSHEDPUR-NH-33,5,93900,NONPROMO,,300606933,CADBURY CHOCO DM SILK ROST ALMOND 55g 13,65,Payback
BBID_21142613,01-04-1963,male,JHARKHAND,831001,27-12-2015,4843,BB-JAMSHEDPUR-NH-33,3,65208,1053461,EZ 25 RS OFF ASSORTED FOOD BH/JH,108014229,PARK AVENU AFTER SHV LTN GOOD MORNG 50M,90,Payback
BBID_21142618,22-05-1979,male,JHARKHAND,831005,25-05-2017,4843,BB-JAMSHEDPUR-NH-33,9,69470,NONPROMO,,300380275,TTRT MACRONI 400g,44,Payback
BBID_21142636,15-10-1947,female,JHARKHAND,832111,11-11-2016,4843,BB-JAMSHEDPUR-NH-33,23,48601,1204293,"IZ 1@10,2@25 RS OFF REG FB- FROZEN VEG",300427597,MCCAINS FRZ VG SNCK ALOO TIKKI 400G,85,Payback
BBID_21142640,07-03-1973,male,JHARKHAND,831005,07-06-2015,4843,BB-JAMSHEDPUR-NH-33,23,1589,899035,EZ 10 RS OFF ASSORTED FOOD JH/BH,300977981,BRITANNIA BISC GOODAY CASHEW 3*200g OP,80,Payback
BBID_21142647,01-12-1973,female,JHARKHAND,831001,18-10-2015,4843,BB-JAMSHEDPUR-NH-33,9,60527,NONPROMO,,108019094,AQUAFINA WATER 500M,10,Payback
BBID_21142650,06-12-1981,male,JHARKHAND,999999,11-03-2016,4843,BB-JAMSHEDPUR-NH-33,22,8027,NONPROMO,,108003624,ENGINE KACHI GHANI MUSTARD OIL PP 1L,270,Payback
BBID_21142652,22-11-1963,male,JHARKHAND,831004,29-05-2016,4843,BB-JAMSHEDPUR-NH-33,23,15315,1126804,HO 799.0 FLAT LAPTOP BACKPACK,1.00E+12,Milestone-Hash-5021-LPBG-Blue,799,Payback
BBID_21142652,22-11-1963,male,JHARKHAND,831004,29-05-2016,4843,BB-JAMSHEDPUR-NH-33,23,15315,NONPROMO,,1000203497,NESTLE CHOCO MILKYBAR BR 13g 19,10,Payback
BBID_21142661,16-02-1963,male,JHARKHAND,828110,14-05-2017,4843,BB-JAMSHEDPUR-NH-33,17,2144,NONPROMO,,300776411,BB-CB-27X30X208SWG NEW,7,Payback
BBID_21142663,29-09-1979,male,JHARKHAND,828127,10-06-2017,4843,BB-JAMSHEDPUR-NH-33,7,69154,1302751,IZ B1G1 @100 %DIS WEK Fridge Bottles,1000684374,Zeal Fliptop Bottle 1000,0,Payback
BBID_21142679,02-04-1989,male,JHARKHAND,831005,08-03-2017,4843,BB-JAMSHEDPUR-NH-33,3,78899,NONPROMO,,1000718135,Women Day'17 Vouchr,0.01,Payback
BBID_21142687,03-08-1978,male,JHARKHAND,832104,25-05-2015,4843,BB-JAMSHEDPUR-NH-33,5,72151,NONPROMO,,1.00E+12,"SPTS-4151-GT-11-A-HC-RF-CT, M, NAVY",429,Payback
BBID_21142687,03-08-1978,male,JHARKHAND,832104,26-12-2015,4843,BB-JAMSHEDPUR-NH-33,10,7308,NONPROMO,,300647119,24 Pc Happy Cloth Clip,58,Payback
BBID_21142696,04-07-1981,male,JHARKHAND,800001,14-09-2015,4843,BB-JAMSHEDPUR-NH-33,14,98294,NONPROMO,,108037568,SUGAR MEDIUM LOOSE,155.37,Payback
BBID_21142700,19-07-1965,female,JHARKHAND,721607,30-09-2015,4843,BB-JAMSHEDPUR-NH-33,19,38965,NONPROMO,,300611165,AASHIRVAAD MULTIGRAIN ATTA PP 5Kg,229,Payback
BBID_21142734,05-05-1973,female,JHARKHAND,834002,04-06-2017,4843,BB-JAMSHEDPUR-NH-33,5,19779,NONPROMO,,300233583,GITS NI MIXES RABDI MIX 100G,65,Payback
BBID_21142743,10-05-1986,male,JHARKHAND,831015,19-07-2015,4843,BB-JAMSHEDPUR-NH-33,14,89051,NONPROMO,,300981554,VIM UTENSIL BAR 500g,40,Payback
BBID_21142750,28-10-1953,male,JHARKHAND,834009,17-06-2016,4843,BB-JAMSHEDPUR-NH-33,10,14261,1134168,HO 175 FLAT NOTEBOOKS MCBV MCV AZ EXC,1000536026,MC21x29URSC 140 Pages Pack of 6,175,Payback
BBID_21142766,18-01-1984,male,JHARKHAND,999999,09-08-2015,4843,BB-JAMSHEDPUR-NH-33,14,91939,NONPROMO,,108037568,SUGAR MEDIUM LOOSE,91.8,Payback
BBID_21142802,05-01-1988,male,JHARKHAND,831009,20-07-2016,4843,BB-JAMSHEDPUR-NH-33,23,25019,NONPROMO,,102065747,LI-002-SS LGTR ARSTO -,175,Payback
BBID_21142817,16-09-1972,male,JHARKHAND,831004,01-07-2015,4843,BB-JAMSHEDPUR-NH-33,22,73141,NONPROMO,,300460358,KELLOGS CORNFLAKE CHOCO DUET 375G,157,Payback
BBID_21142823,09-10-1957,male,JHARKHAND,831005,02-10-2016,4843,BB-JAMSHEDPUR-NH-33,19,81815,NONPROMO,,108038465,AMULYA DAIRY WHITENER 1K,338,Payback
BBID_21142862,30-06-1993,male,JHARKHAND,833102,28-12-2015,4843,BB-JAMSHEDPUR-NH-33,22,98114,NONPROMO,,300364365,HALDIRAM PRAB ELCH SOAN PAPDI 450g/500g,120,Payback
BBID_21142874,08-12-1966,male,JHARKHAND,831014,15-05-2016,4843,BB-JAMSHEDPUR-NH-33,5,25895,NONPROMO,,300167967,KNORR OTH MIXES CHINESE MANCHURIAN 53G,90,Payback
BBID_21142931,08-02-1954,male,JHARKHAND,832110,15-12-2015,4843,BB-JAMSHEDPUR-NH-33,5,2549,NONPROMO,,300335742,YUMMIEZ FRZ VEG SNCK CHEESE FINGER 400g,165,Payback
BBID_21142932,07-10-1948,male,JHARKHAND,851012,05-11-2015,4843,BB-JAMSHEDPUR-NH-33,9,62723,NONPROMO,,300247619,FRESH & PURE KCHI GHNI MUSTRD OIL PP 1L,99.5,Payback
BBID_21142936,04-03-1972,male,JHARKHAND,831012,19-11-2015,4843,BB-JAMSHEDPUR-NH-33,22,92902,NONPROMO,,108000199,CATCH READYMIX SABJI BX 100g,33,Payback
BBID_21142975,17-04-1987,male,JHARKHAND,831012,29-04-2017,4843,BB-JAMSHEDPUR-NH-33,7,60953,1282431,PHIZ 20 %DIS PHS CHEESE,108020486,BRITANNIA CHEESE CEKA 400G,196,Payback
BBID_21142992,08-04-1970,male,JHARKHAND,831005,04-02-2017,4843,BB-JAMSHEDPUR-NH-33,9,47096,NONPROMO,,300636550,SURF DET POW EXCEL MATIC FRONT LOAD 500g,120,Payback
BBID_21142998,20-09-1988,female,JHARKHAND,881012,20-12-2015,4843,BB-JAMSHEDPUR-NH-33,23,7597,1058295,AZ SHOP 1000 GET KENT MULTI RACK@99 FLAT,1000029177,GNG-Kent Multipurpose RK,99,Payback
BBID_21143051,28-01-1977,male,JHARKHAND,831011,12-02-2017,4843,BB-JAMSHEDPUR-NH-33,17,95646,NONPROMO,,300776410,BB-CB-20X25X208SWG NEW,5,Payback
BBID_21143071,25-07-1978,female,JHARKHAND,832110,06-09-2016,4843,BB-JAMSHEDPUR-NH-33,3,23747,NONPROMO,,1000577542,WILD STONE DEO CODE TITANIUM BX 120ml,250,Payback
BBID_21143071,25-07-1978,female,JHARKHAND,832110,31-07-2016,4843,BB-JAMSHEDPUR-NH-33,9,5906,1163576,HO 20 RS OFF NECTAR WEK AZ EX,300165603,REAL JUICE POMEGRANATE 1L,178,Payback
BBID_21143078,29-06-1974,male,JHARKHAND,999999,26-02-2017,4843,BB-JAMSHEDPUR-NH-33,9,51199,NONPROMO,,300964659,GH ATTA SUPREME PP 5kg,203,Payback
BBID_21143094,28-05-1979,female,JHARKHAND,831006,19-05-2017,4843,BB-JAMSHEDPUR-NH-33,23,89490,1291961,"IZ  1@7,3@33 %DIS REG FRUIT BASED JUICES",108027409,MAAZA NON AERATED 1.2L,59.93,Payback
BBID_21143105,04-03-1977,male,JHARKHAND,831018,01-05-2016,4843,BB-JAMSHEDPUR-NH-33,7,92076,NONPROMO,,1000249551,STAYFREE SANPAD DRY MAX ULT XL 2+1 7P OP,156,Payback
BBID_21143124,06-08-1959,male,JHARKHAND,828111,01-08-2015,4843,BB-JAMSHEDPUR-NH-33,19,33122,963080,AZ 10% OFF FOOD ASSORTED  VX FD EX,108024349,GITS DESSERTMIX JALEB MAKER 100g,36,Payback
BBID_21143156,12-09-1983,male,JHARKHAND,400078,04-06-2017,4843,BB-JAMSHEDPUR-NH-33,23,92923,NONPROMO,,300654274,COLGATE TBRUSH ZIG ZAG MED 2+1,54,Payback
BBID_21143185,19-06-1970,male,JHARKHAND,831004,24-05-2016,4843,BB-JAMSHEDPUR-NH-33,5,27593,NONPROMO,,108038779,LIMCA SOFT DRINK 2L,85,Payback
BBID_21143248,08-04-1978,male,JHARKHAND,832118,10-11-2016,4843,BB-JAMSHEDPUR-NH-33,9,27039,NONPROMO,,300568604,FAIR & LOV SKIN CRM WINTER FAIRNESS 50g,90,Payback
BBID_21143258,27-05-1980,female,JHARKHAND,999999,02-11-2015,4843,BB-JAMSHEDPUR-NH-33,3,54441,NONPROMO,,300776411,BB-CB-27X30X208SWG NEW,6,Payback
